10000,1.063
20000,0.9901
30000,0.9813
40000,0.9692
50000,0.9641
60000,0.9561
70000,0.9531
80000,0.9578
90000,0.9418
100000,0.9456
110000,0.9522
120000,0.9373
130000,0.9566
140000,0.9416
150000,0.9385
160000,0.949
170000,0.9426
180000,0.9464
190000,0.9464
200000,0.9357
210000,0.9578
220000,0.9366
230000,0.947
240000,0.9473
250000,0.9429
260000,0.9444
270000,0.9456
280000,0.9339
290000,0.9357
300000,0.9376
310000,0.9388
320000,0.942
330000,0.9379
340000,0.9422
350000,0.9385
360000,0.9426
370000,0.9401
380000,0.9444
390000,0.9471
400000,0.9407
410000,0.9488
420000,0.9402
430000,0.9395
440000,0.9405
450000,0.9297
460000,0.9382
470000,0.9383
480000,0.9428
490000,0.9471
500000,0.9419
510000,0.9449
520000,0.9362
530000,0.9409
540000,0.9389
550000,0.9332
560000,0.9435
570000,0.9447
580000,0.9481
590000,0.9323
600000,0.9412
610000,0.9433
620000,0.943
630000,0.9327
640000,0.9343
650000,0.9378
660000,0.9428
670000,0.9382
680000,0.9316
690000,0.9419
700000,0.9477
710000,0.9349
720000,0.9442
730000,0.9371
740000,0.9414
750000,0.9339
760000,0.9399
770000,0.9321
780000,0.9323
790000,0.9358
800000,0.9377
810000,0.9419
820000,0.9459
830000,0.9366
840000,0.9391
850000,0.9407
860000,0.9403
870000,0.9355
880000,0.9395
890000,0.9409
900000,0.9467
910000,0.9299
920000,0.9383
930000,0.941
940000,0.9445
950000,0.9367
960000,0.9394
970000,0.9351
980000,0.9427
990000,0.9332
1000000,0.9392
