10000,0.4379
20000,0.4264
30000,0.414
40000,0.4182
50000,0.4146
60000,0.417
70000,0.4206
80000,0.4198
90000,0.4197
100000,0.4171
110000,0.4163
120000,0.4195
130000,0.4152
140000,0.4143
150000,0.4148
160000,0.4154
170000,0.4186
180000,0.4148
190000,0.4155
200000,0.4193
210000,0.4182
220000,0.4154
230000,0.4196
240000,0.4154
250000,0.4145
260000,0.4192
270000,0.4159
280000,0.4155
290000,0.4118
300000,0.4166
310000,0.4202
320000,0.4157
330000,0.4193
340000,0.4204
350000,0.4182
360000,0.4124
370000,0.4149
380000,0.4199
390000,0.4168
400000,0.4183
410000,0.4158
420000,0.4208
430000,0.4154
440000,0.4162
450000,0.4132
460000,0.422
470000,0.4191
480000,0.4147
490000,0.4152
500000,0.4096
510000,0.4149
520000,0.4192
530000,0.4197
540000,0.4178
550000,0.4197
560000,0.4134
570000,0.4209
580000,0.4171
590000,0.415
600000,0.4151
610000,0.4164
620000,0.4092
630000,0.4152
640000,0.4196
650000,0.4206
660000,0.4142
670000,0.423
680000,0.4158
690000,0.4165
700000,0.4183
710000,0.4158
720000,0.4152
730000,0.4166
740000,0.4138
750000,0.415
760000,0.4174
770000,0.4135
780000,0.4156
790000,0.4138
800000,0.4185
810000,0.4173
820000,0.4136
830000,0.413
840000,0.4159
850000,0.4142
860000,0.4152
870000,0.4151
880000,0.414
890000,0.4247
900000,0.4165
910000,0.4124
920000,0.4127
930000,0.4147
940000,0.4121
950000,0.4217
960000,0.4131
970000,0.416
980000,0.4161
990000,0.4153
1000000,0.4163
