10000,1.14
20000,1.0893
30000,1.0782
40000,1.0738
50000,1.0628
60000,1.061
70000,1.058
80000,1.0546
90000,1.0523
100000,1.0576
110000,1.0545
120000,1.0526
130000,1.0537
140000,1.0547
150000,1.0539
160000,1.0517
170000,1.0511
180000,1.0546
190000,1.0534
200000,1.0533
210000,1.0531
220000,1.0538
230000,1.0548
240000,1.0568
250000,1.0603
260000,1.055
270000,1.0562
280000,1.0612
290000,1.0568
300000,1.0531
310000,1.0562
320000,1.0555
330000,1.0538
340000,1.0574
350000,1.0601
360000,1.0552
370000,1.0563
380000,1.0585
390000,1.0593
400000,1.0548
410000,1.056
420000,1.0572
430000,1.0578
440000,1.0632
450000,1.0561
460000,1.0538
470000,1.0569
480000,1.0607
490000,1.056
500000,1.0589
510000,1.0629
520000,1.0596
530000,1.0624
540000,1.0582
550000,1.0588
560000,1.0584
570000,1.0589
580000,1.0569
590000,1.0614
600000,1.0599
610000,1.0621
620000,1.0637
630000,1.0607
640000,1.0615
650000,1.0643
660000,1.0631
670000,1.0649
680000,1.0608
690000,1.0599
700000,1.0627
710000,1.0612
720000,1.06
730000,1.0664
740000,1.0652
750000,1.0637
760000,1.0592
770000,1.0633
780000,1.0656
790000,1.0652
800000,1.0613
810000,1.0651
820000,1.0585
830000,1.0661
840000,1.0642
850000,1.0617
860000,1.0637
870000,1.0651
880000,1.067
890000,1.0636
900000,1.0634
910000,1.0675
920000,1.0626
930000,1.0625
940000,1.0621
950000,1.0659
960000,1.066
970000,1.0659
980000,1.0676
990000,1.0654
1000000,1.0624
