10000,1.6671
20000,1.3508
30000,1.1874
40000,1.1053
50000,1.0568
60000,1.0271
70000,1.019
80000,1.0033
90000,1.0033
100000,0.9793
110000,0.9797
120000,0.9572
130000,0.9629
140000,0.9545
150000,0.9425
160000,0.958
170000,0.9687
180000,0.943
190000,0.9419
200000,0.9554
210000,0.9637
220000,0.9473
230000,0.9484
240000,0.9434
250000,0.9471
260000,0.9327
270000,0.9357
280000,0.9301
290000,0.9386
300000,0.9415
310000,0.9203
320000,0.9463
330000,0.9477
340000,0.9483
350000,0.9411
360000,0.9303
370000,0.9094
380000,0.9502
390000,0.9297
400000,0.936
410000,0.9043
420000,0.9471
430000,0.9304
440000,0.9296
450000,0.9385
460000,0.9238
470000,0.9282
480000,0.9249
490000,0.9352
500000,0.9191
510000,0.9519
520000,0.9232
530000,0.9437
540000,0.9273
550000,0.9491
560000,0.9317
570000,0.9387
580000,0.9473
590000,0.9271
600000,0.9266
610000,0.9287
620000,0.9438
630000,0.9157
640000,0.9309
650000,0.9406
660000,0.923
670000,0.9409
680000,0.9298
690000,0.9298
700000,0.9303
710000,0.92
720000,0.9118
730000,0.9062
740000,0.9302
750000,0.9287
760000,0.9109
770000,0.9236
780000,0.9337
790000,0.9135
800000,0.8998
810000,0.9245
820000,0.9241
830000,0.917
840000,0.9288
850000,0.933
860000,0.9154
870000,0.9415
880000,0.9071
890000,0.9399
900000,0.9173
910000,0.9327
920000,0.9289
930000,0.9368
940000,0.9124
950000,0.9494
960000,0.9475
970000,0.9325
980000,0.9071
990000,0.9396
1000000,0.9484
