10000,0.9536
20000,0.9342
30000,0.9311
40000,0.9316
50000,0.9202
60000,0.9243
70000,0.9223
80000,0.9196
90000,0.9184
100000,0.921
110000,0.9188
120000,0.9177
130000,0.9187
140000,0.9208
150000,0.9183
160000,0.9157
170000,0.9138
180000,0.9189
190000,0.9162
200000,0.917
210000,0.9185
220000,0.9168
230000,0.9183
240000,0.92
250000,0.9217
260000,0.9164
270000,0.919
280000,0.9225
290000,0.9171
300000,0.9134
310000,0.9174
320000,0.9177
330000,0.9136
340000,0.9176
350000,0.9194
360000,0.9132
370000,0.9141
380000,0.9171
390000,0.9187
400000,0.9148
410000,0.9165
420000,0.9155
430000,0.918
440000,0.9191
450000,0.9126
460000,0.9101
470000,0.9134
480000,0.9207
490000,0.9117
500000,0.9156
510000,0.9204
520000,0.9184
530000,0.9176
540000,0.9135
550000,0.9134
560000,0.9138
570000,0.9141
580000,0.911
590000,0.9199
600000,0.9136
610000,0.9176
620000,0.9179
630000,0.9151
640000,0.9147
650000,0.9192
660000,0.9137
670000,0.9195
680000,0.9136
690000,0.9124
700000,0.9149
710000,0.912
720000,0.9133
730000,0.919
740000,0.9177
750000,0.916
760000,0.9101
770000,0.9138
780000,0.9168
790000,0.9169
800000,0.9127
810000,0.9172
820000,0.9116
830000,0.9192
840000,0.9178
850000,0.9134
860000,0.916
870000,0.9139
880000,0.9196
890000,0.9146
900000,0.9147
910000,0.9165
920000,0.913
930000,0.9131
940000,0.9123
950000,0.914
960000,0.9169
970000,0.9175
980000,0.9165
990000,0.9159
1000000,0.9119
