10000,0.5845
20000,0.5004
30000,0.4945
40000,0.4728
50000,0.4742
60000,0.4784
70000,0.4735
80000,0.4569
90000,0.4736
100000,0.4658
110000,0.4759
120000,0.4689
130000,0.4686
140000,0.4716
150000,0.4634
160000,0.4762
170000,0.4781
180000,0.4732
190000,0.4684
200000,0.4597
210000,0.474
220000,0.4769
230000,0.4622
240000,0.4681
250000,0.4603
260000,0.4643
270000,0.4676
280000,0.4688
290000,0.4625
300000,0.4624
310000,0.4705
320000,0.4671
330000,0.4598
340000,0.4615
350000,0.4754
360000,0.478
370000,0.463
380000,0.4569
390000,0.4659
400000,0.4692
410000,0.4755
420000,0.4611
430000,0.4632
440000,0.4586
450000,0.4762
460000,0.4719
470000,0.464
480000,0.4718
490000,0.4587
500000,0.4604
510000,0.4662
520000,0.4732
530000,0.4576
540000,0.4656
550000,0.4659
560000,0.4665
570000,0.4644
580000,0.4705
590000,0.4717
600000,0.463
610000,0.4664
620000,0.4709
630000,0.4714
640000,0.4583
650000,0.4758
660000,0.4608
670000,0.4714
680000,0.4632
690000,0.467
700000,0.474
710000,0.465
720000,0.4647
730000,0.4718
740000,0.4626
750000,0.4676
760000,0.4741
770000,0.4657
780000,0.4634
790000,0.4666
800000,0.4755
810000,0.4686
820000,0.4804
830000,0.4581
840000,0.468
850000,0.4655
860000,0.4638
870000,0.4675
880000,0.4638
890000,0.4563
900000,0.4656
910000,0.469
920000,0.4716
930000,0.4637
940000,0.4552
950000,0.479
960000,0.4742
970000,0.4668
980000,0.4693
990000,0.4574
1000000,0.4705
