10000,0.5166
20000,0.4931
30000,0.4826
40000,0.4857
50000,0.4828
60000,0.4787
70000,0.4811
80000,0.4743
90000,0.4812
100000,0.4733
110000,0.4681
120000,0.4718
130000,0.4692
140000,0.471
150000,0.4636
160000,0.4699
170000,0.4745
180000,0.4619
190000,0.4658
200000,0.4723
210000,0.4717
220000,0.4682
230000,0.4694
240000,0.4686
250000,0.4692
260000,0.465
270000,0.4611
280000,0.4683
290000,0.4675
300000,0.47
310000,0.4612
320000,0.4732
330000,0.4704
340000,0.4681
350000,0.4711
360000,0.4601
370000,0.4574
380000,0.4719
390000,0.4622
400000,0.4665
410000,0.4515
420000,0.4664
430000,0.4597
440000,0.4683
450000,0.4627
460000,0.4637
470000,0.4621
480000,0.46
490000,0.4666
500000,0.468
510000,0.4728
520000,0.4626
530000,0.4686
540000,0.4647
550000,0.4761
560000,0.4645
570000,0.4647
580000,0.4689
590000,0.471
600000,0.4669
610000,0.4664
620000,0.472
630000,0.4635
640000,0.4619
650000,0.4703
660000,0.4721
670000,0.4665
680000,0.4616
690000,0.4617
700000,0.4664
710000,0.463
720000,0.4674
730000,0.4557
740000,0.4709
750000,0.4755
760000,0.4622
770000,0.4578
780000,0.47
790000,0.461
800000,0.458
810000,0.4633
820000,0.4659
830000,0.4629
840000,0.4769
850000,0.4726
860000,0.4615
870000,0.4705
880000,0.4597
890000,0.4729
900000,0.4695
910000,0.4656
920000,0.4612
930000,0.47
940000,0.4638
950000,0.4684
960000,0.4754
970000,0.4649
980000,0.4613
990000,0.4644
1000000,0.4662
