10000,0.6041
20000,0.6014
30000,0.5982
40000,0.5965
50000,0.5953
60000,0.5962
70000,0.596
80000,0.5945
90000,0.5945
100000,0.5968
110000,0.5981
120000,0.5966
130000,0.597
140000,0.5999
150000,0.5987
160000,0.5977
170000,0.599
180000,0.5985
190000,0.5981
200000,0.5979
210000,0.5981
220000,0.5979
230000,0.5987
240000,0.5975
250000,0.601
260000,0.5975
270000,0.5991
280000,0.5997
290000,0.5995
300000,0.5971
310000,0.5988
320000,0.5983
330000,0.5984
340000,0.5987
350000,0.5987
360000,0.5982
370000,0.5995
380000,0.5996
390000,0.5995
400000,0.5975
410000,0.5971
420000,0.5987
430000,0.5979
440000,0.6
450000,0.5981
460000,0.5983
470000,0.5981
480000,0.5994
490000,0.5977
500000,0.5989
510000,0.5993
520000,0.599
530000,0.6001
540000,0.598
550000,0.5985
560000,0.5985
570000,0.5979
580000,0.5983
590000,0.5997
600000,0.5988
610000,0.5995
620000,0.5998
630000,0.5976
640000,0.5972
650000,0.5998
660000,0.5996
670000,0.5996
680000,0.5979
690000,0.598
700000,0.5977
710000,0.5985
720000,0.597
730000,0.598
740000,0.5985
750000,0.5975
760000,0.5975
770000,0.5988
780000,0.5981
790000,0.5992
800000,0.5982
810000,0.5986
820000,0.5965
830000,0.5986
840000,0.5986
850000,0.5969
860000,0.5988
870000,0.5971
880000,0.5984
890000,0.5981
900000,0.5988
910000,0.599
920000,0.5977
930000,0.5984
940000,0.5979
950000,0.598
960000,0.5985
970000,0.598
980000,0.5989
990000,0.6003
1000000,0.5986
