10000,0.5004
20000,0.4786
30000,0.4637
40000,0.4714
50000,0.466
60000,0.4619
70000,0.467
80000,0.4593
90000,0.4665
100000,0.4571
110000,0.4529
120000,0.4587
130000,0.4565
140000,0.4597
150000,0.451
160000,0.4602
170000,0.4662
180000,0.4534
190000,0.4573
200000,0.4639
210000,0.4653
220000,0.4616
230000,0.4619
240000,0.4608
250000,0.4617
260000,0.4573
270000,0.4535
280000,0.461
290000,0.4589
300000,0.4631
310000,0.4564
320000,0.4662
330000,0.4647
340000,0.4631
350000,0.4652
360000,0.4534
370000,0.4507
380000,0.4655
390000,0.4537
400000,0.4602
410000,0.4445
420000,0.4605
430000,0.4543
440000,0.4639
450000,0.4561
460000,0.4566
470000,0.4555
480000,0.4544
490000,0.4598
500000,0.4604
510000,0.4661
520000,0.4572
530000,0.4625
540000,0.4571
550000,0.4685
560000,0.4585
570000,0.4582
580000,0.4608
590000,0.465
600000,0.4599
610000,0.4592
620000,0.4668
630000,0.4565
640000,0.4546
650000,0.4643
660000,0.4676
670000,0.4583
680000,0.4544
690000,0.4545
700000,0.4582
710000,0.4551
720000,0.4599
730000,0.4471
740000,0.4644
750000,0.4678
760000,0.4561
770000,0.4502
780000,0.4646
790000,0.4539
800000,0.4502
810000,0.4554
820000,0.4572
830000,0.4567
840000,0.4716
850000,0.466
860000,0.4551
870000,0.4647
880000,0.4516
890000,0.4656
900000,0.4611
910000,0.4578
920000,0.4526
930000,0.4631
940000,0.4573
950000,0.4629
960000,0.4695
970000,0.4587
980000,0.452
990000,0.4554
1000000,0.4579
