10000,0.3778
20000,0.3744
30000,0.3752
40000,0.3756
50000,0.3738
60000,0.3753
70000,0.376
80000,0.3751
90000,0.3744
100000,0.3758
110000,0.3764
120000,0.3761
130000,0.3751
140000,0.3756
150000,0.3759
160000,0.3757
170000,0.3755
180000,0.3754
190000,0.3751
200000,0.3753
210000,0.3752
220000,0.3752
230000,0.3758
240000,0.3754
250000,0.3773
260000,0.3754
270000,0.376
280000,0.3767
290000,0.3768
300000,0.3751
310000,0.3747
320000,0.3757
330000,0.3749
340000,0.3765
350000,0.3763
360000,0.3751
370000,0.3759
380000,0.377
390000,0.3764
400000,0.3751
410000,0.3755
420000,0.3755
430000,0.3759
440000,0.3782
450000,0.3752
460000,0.376
470000,0.3754
480000,0.3763
490000,0.3749
500000,0.3762
510000,0.377
520000,0.3763
530000,0.3774
540000,0.3754
550000,0.3756
560000,0.376
570000,0.3751
580000,0.3762
590000,0.3766
600000,0.376
610000,0.3763
620000,0.3765
630000,0.3758
640000,0.3747
650000,0.3763
660000,0.377
670000,0.3762
680000,0.3746
690000,0.3751
700000,0.376
710000,0.375
720000,0.375
730000,0.3766
740000,0.3772
750000,0.3753
760000,0.3755
770000,0.3767
780000,0.376
790000,0.3763
800000,0.3758
810000,0.3765
820000,0.3748
830000,0.376
840000,0.3753
850000,0.3753
860000,0.3761
870000,0.3761
880000,0.3764
890000,0.3758
900000,0.3754
910000,0.3765
920000,0.3749
930000,0.3756
940000,0.3763
950000,0.3761
960000,0.3762
970000,0.3758
980000,0.3762
990000,0.3759
1000000,0.3764
