10000,0.4746
20000,0.476
30000,0.4692
40000,0.4623
50000,0.4719
60000,0.4658
70000,0.4786
80000,0.4592
90000,0.4697
100000,0.4774
110000,0.4728
120000,0.4649
130000,0.461
140000,0.4603
150000,0.4556
160000,0.4681
170000,0.4805
180000,0.4553
190000,0.4622
200000,0.4666
210000,0.4713
220000,0.4632
230000,0.4828
240000,0.4662
250000,0.4752
260000,0.4625
270000,0.4725
280000,0.4685
290000,0.4704
300000,0.4672
310000,0.4592
320000,0.4771
330000,0.4795
340000,0.4691
350000,0.4584
360000,0.4688
370000,0.4607
380000,0.4665
390000,0.4754
400000,0.4591
410000,0.4767
420000,0.4736
430000,0.4674
440000,0.4715
450000,0.4647
460000,0.467
470000,0.4803
480000,0.4647
490000,0.4719
500000,0.4678
510000,0.4749
520000,0.4704
530000,0.4681
540000,0.4746
550000,0.4585
560000,0.4632
570000,0.4679
580000,0.4568
590000,0.4625
600000,0.4642
610000,0.4732
620000,0.4659
630000,0.4721
640000,0.4659
650000,0.4601
660000,0.4664
670000,0.4638
680000,0.4731
690000,0.4689
700000,0.4721
710000,0.4708
720000,0.4739
730000,0.4667
740000,0.4577
750000,0.4626
760000,0.4646
770000,0.4748
780000,0.4814
790000,0.4773
800000,0.4702
810000,0.4707
820000,0.4656
830000,0.4761
840000,0.462
850000,0.4662
860000,0.4754
870000,0.4729
880000,0.4642
890000,0.4771
900000,0.4666
910000,0.4677
920000,0.4641
930000,0.4669
940000,0.4715
950000,0.4723
960000,0.4638
970000,0.4758
980000,0.4795
990000,0.4735
1000000,0.4767
